Go Id,contig
GO:0010019,"vpl_contig_21668
"
GO:0010019,"vpl_contig_21669
"
GO:0010025,"vpl_contig_12006
"
GO:0010025,"vpl_contig_22624
"
GO:0010025,"vpl_contig_4230
"
GO:0010027,"vpl_contig_14463
"
GO:0010027,"vpl_contig_53542
"
GO:0010029,"vpl_contig_2488
"
GO:0010029,"vpl_contig_26895
"
GO:0010029,"vpl_contig_75269
"
GO:0010030,"vpl_contig_14715
"
GO:0010030,"vpl_contig_9287
"
GO:0010032,"vpl_contig_43439
"
GO:0010041,"vpl_contig_137666
"
GO:0010047,"vpl_contig_31968
"
GO:0010050,"vpl_contig_22624
"
GO:0010050,"vpl_contig_30271
"
GO:0010050,"vpl_contig_4230
"
GO:0010050,"vpl_contig_42526
"
GO:0010050,"vpl_contig_55815
"
GO:0010051,"vpl_contig_8184
"
GO:0010074,"vpl_contig_5579
"
GO:0010075,"vpl_contig_77423
"
GO:0010086,"vpl_contig_2488
"
GO:0010086,"vpl_contig_26895
"
GO:0010087,"vpl_contig_41989
"
GO:0010087,"vpl_contig_48431
"
GO:0010088,"vpl_contig_7018
"
GO:0010089,"vpl_contig_15408
"
GO:0010089,"vpl_contig_48598
"
GO:0010089,"vpl_contig_65887
"
GO:0010089,"vpl_contig_7018
"
GO:0010089,"vpl_contig_8184
"
GO:0010090,"vpl_contig_31032
"
GO:0010090,"vpl_contig_37959
"
GO:0010090,"vpl_contig_59364
"
GO:0010090,"vpl_contig_60869
"
GO:0010090,"vpl_contig_66144
"
GO:0010091,"vpl_contig_121671
"
GO:0010091,"vpl_contig_35273
"
GO:0010091,"vpl_contig_66144
"
GO:0010103,"vpl_contig_46790
"
GO:0010103,"vpl_contig_46791
"
GO:0010103,"vpl_contig_78877
"
GO:0010106,"vpl_contig_52085
"
GO:0010109,"vpl_contig_2268
"
GO:0010112,"vpl_contig_5533
"
GO:0010112,"vpl_contig_56355
"
GO:0010112,"vpl_contig_58207
"
GO:0010119,"vpl_contig_24221
"
GO:0010119,"vpl_contig_31058
"
GO:0010119,"vpl_contig_517
"
GO:0010143,"vpl_contig_45604
"
GO:0010148,"vpl_contig_46790
"
GO:0010148,"vpl_contig_46791
"
GO:0010150,"vpl_contig_60869
"
GO:0010161,"vpl_contig_4770
"
GO:0010161,"vpl_contig_6131
"
GO:0010161,"vpl_contig_6150
"
GO:0010162,"vpl_contig_11415
"
GO:0010162,"vpl_contig_18046
"
GO:0010162,"vpl_contig_28749
"
GO:0010182,"vpl_contig_18046
"
GO:0010182,"vpl_contig_47819
"
GO:0010189,"vpl_contig_58559
"
GO:0010197,"vpl_contig_70157
"
GO:0010197,"vpl_contig_87922
"
GO:0010199,"vpl_contig_7598
"
GO:0010200,"vpl_contig_23400
"
GO:0010200,"vpl_contig_32217
"
GO:0010200,"vpl_contig_40164
"
GO:0010200,"vpl_contig_5533
"
GO:0010200,"vpl_contig_55795
"
GO:0010200,"vpl_contig_56355
"
GO:0010200,"vpl_contig_58207
"
GO:0010200,"vpl_contig_58629
"
GO:0010200,"vpl_contig_6418
"
GO:0010200,"vpl_contig_6479
"
GO:0010201,"vpl_contig_4770
"
GO:0010201,"vpl_contig_6131
"
GO:0010201,"vpl_contig_6150
"
GO:0010203,"vpl_contig_4770
"
GO:0010203,"vpl_contig_6131
"
GO:0010203,"vpl_contig_6150
"
GO:0010206,"vpl_contig_48179
"
GO:0010207,"vpl_contig_23400
"
GO:0010208,"vpl_contig_41619
"
GO:0010208,"vpl_contig_41620
"
GO:0010212,"vpl_contig_29040
"
GO:0010214,"vpl_contig_14715
"
GO:0010214,"vpl_contig_85852
"
GO:0010214,"vpl_contig_9287
"
GO:0010215,"vpl_contig_2035
"
GO:0010216,"vpl_contig_30271
"
GO:0010216,"vpl_contig_4071
"
GO:0010216,"vpl_contig_42526
"
GO:0010224,"vpl_contig_5533
"
GO:0010228,"vpl_contig_15408
"
GO:0010228,"vpl_contig_18046
"
GO:0010228,"vpl_contig_28749
"
GO:0010228,"vpl_contig_29948
"
GO:0010228,"vpl_contig_31032
"
GO:0010228,"vpl_contig_517
"
GO:0010228,"vpl_contig_55591
"
GO:0010228,"vpl_contig_75269
"
GO:0010242,"vpl_contig_33817
"
GO:0010252,"vpl_contig_7503
"
GO:0010252,"vpl_contig_9671
"
GO:0010264,"vpl_contig_25995
"
GO:0010264,"vpl_contig_486
"
GO:0010267,"vpl_contig_104423
"
GO:0010267,"vpl_contig_22624
"
GO:0010267,"vpl_contig_4071
"
GO:0010267,"vpl_contig_4230
"
GO:0010267,"vpl_contig_43552
"
GO:0010276,"vpl_contig_58559
"
GO:0010286,"vpl_contig_23124
"
GO:0010286,"vpl_contig_61691
"
GO:0010287,"vpl_contig_13967
"
GO:0010287,"vpl_contig_3596
"
GO:0010289,"vpl_contig_22919
"
GO:0010291,"vpl_contig_94273
"
GO:0010291,"vpl_contig_94274
"
GO:0010310,"vpl_contig_23400
"
GO:0010310,"vpl_contig_5533
"
GO:0010310,"vpl_contig_56355
"
GO:0010310,"vpl_contig_58207
"
GO:0010310,"vpl_contig_6418
"
GO:0010310,"vpl_contig_6479
"
GO:0010315,"vpl_contig_7503
"
GO:0010319,"vpl_contig_30041
"
GO:0010319,"vpl_contig_36837
"
GO:0010319,"vpl_contig_47819
"
GO:0010329,"vpl_contig_7503
"
GO:0010332,"vpl_contig_19471
"
GO:0010332,"vpl_contig_32587
"
GO:0010333,"vpl_contig_12488
"
GO:0010333,"vpl_contig_46766
"
GO:0010337,"vpl_contig_19334
"
GO:0010351,"vpl_contig_10894
"
GO:0010359,"vpl_contig_23606
"
GO:0010359,"vpl_contig_35249
"
GO:0010359,"vpl_contig_82495
"
GO:0010363,"vpl_contig_13468
"
GO:0010363,"vpl_contig_23400
"
GO:0010363,"vpl_contig_5533
"
GO:0010363,"vpl_contig_56355
"
GO:0010363,"vpl_contig_58207
"
GO:0010363,"vpl_contig_6418
"
GO:0010363,"vpl_contig_6479
"
GO:0010388,"vpl_contig_23875
"
GO:0010388,"vpl_contig_4652
"
GO:0010389,"vpl_contig_28749
"
GO:0010390,"vpl_contig_28749
"
GO:0010401,"vpl_contig_48431
"
GO:0010431,"vpl_contig_1934
"
GO:0010431,"vpl_contig_48057
"
GO:0010440,"vpl_contig_19419
"
GO:0010440,"vpl_contig_32056
"
GO:0010455,"vpl_contig_52843
"
GO:0010466,"vpl_contig_11949
"
GO:0010466,"vpl_contig_16842
"
GO:0010466,"vpl_contig_22
"
GO:0010482,"vpl_contig_35273
"
GO:0010484,"vpl_contig_29360
"
GO:0010491,"vpl_contig_45300
"
GO:0010495,"vpl_contig_104423
"
GO:0010498,"vpl_contig_67134
"
GO:0010501,"vpl_contig_43214
"
GO:0010501,"vpl_contig_47231
"
GO:0010501,"vpl_contig_517
"
GO:0010501,"vpl_contig_8662
"
GO:0010582,"vpl_contig_55815
"
GO:0010584,"vpl_contig_33304
"
GO:0010584,"vpl_contig_41619
"
GO:0010584,"vpl_contig_41620
"
GO:0010599,"vpl_contig_30271
"
GO:0010599,"vpl_contig_42526
"
GO:0010600,"vpl_contig_62032
"
GO:0010638,"vpl_contig_19471
"
GO:0010942,"vpl_contig_11431
"
GO:0010981,"vpl_contig_65887
"
GO:0010997,"vpl_contig_45878
"
GO:0010997,"vpl_contig_8423
"
GO:0012505,"vpl_contig_9544
"
GO:0012507,"vpl_contig_14045
"
GO:0015031,"vpl_contig_25706
"
GO:0015031,"vpl_contig_42870
"
GO:0015031,"vpl_contig_56815
"
GO:0015031,"vpl_contig_9898
"
GO:0015036,"vpl_contig_18429
"
GO:0015074,"vpl_contig_100162
"
GO:0015074,"vpl_contig_10349
"
GO:0015074,"vpl_contig_111850
"
GO:0015074,"vpl_contig_111978
"
GO:0015074,"vpl_contig_11621
"
GO:0015074,"vpl_contig_116686
"
GO:0015074,"vpl_contig_126156
"
GO:0015074,"vpl_contig_13529
"
GO:0015074,"vpl_contig_14354
"
GO:0015074,"vpl_contig_19557
"
GO:0015074,"vpl_contig_24679
"
GO:0015074,"vpl_contig_25469
"
GO:0015074,"vpl_contig_31017
"
GO:0015074,"vpl_contig_31055
"
GO:0015074,"vpl_contig_31917
"
GO:0015074,"vpl_contig_33957
"
GO:0015074,"vpl_contig_3579
"
GO:0015074,"vpl_contig_40521
"
GO:0015074,"vpl_contig_41056
"
GO:0015074,"vpl_contig_41378
"
GO:0015074,"vpl_contig_43141
"
GO:0015074,"vpl_contig_44469
"
GO:0015074,"vpl_contig_44733
"
GO:0015074,"vpl_contig_45354
"
GO:0015074,"vpl_contig_45899
"
GO:0015074,"vpl_contig_48872
"
GO:0015074,"vpl_contig_49279
"
GO:0015074,"vpl_contig_49312
"
GO:0015074,"vpl_contig_50107
"
GO:0015074,"vpl_contig_50147
"
GO:0015074,"vpl_contig_5187
"
GO:0015074,"vpl_contig_52272
"
GO:0015074,"vpl_contig_53361
"
GO:0015074,"vpl_contig_53473
"
GO:0015074,"vpl_contig_53549
"
GO:0015074,"vpl_contig_54525
"
GO:0015074,"vpl_contig_55174
"
GO:0015074,"vpl_contig_55363
"
GO:0015074,"vpl_contig_55722
"
GO:0015074,"vpl_contig_58512
"
GO:0015074,"vpl_contig_58761
"
GO:0015074,"vpl_contig_59677
"
GO:0015074,"vpl_contig_59986
"
GO:0015074,"vpl_contig_60982
"
GO:0015074,"vpl_contig_64004
"
GO:0015074,"vpl_contig_65291
"
GO:0015074,"vpl_contig_66225
"
GO:0015074,"vpl_contig_66612
"
GO:0015074,"vpl_contig_66876
"
GO:0015074,"vpl_contig_67601
"
GO:0015074,"vpl_contig_68058
"
GO:0015074,"vpl_contig_68112
"
GO:0015074,"vpl_contig_68415
"
GO:0015074,"vpl_contig_68510
"
GO:0015074,"vpl_contig_71899
"
GO:0015074,"vpl_contig_72452
"
GO:0015074,"vpl_contig_75942
"
GO:0015074,"vpl_contig_76846
"
GO:0015074,"vpl_contig_76915
"
GO:0015074,"vpl_contig_77375
"
GO:0015074,"vpl_contig_78187
"
GO:0015074,"vpl_contig_78745
"
GO:0015074,"vpl_contig_81448
"
GO:0015074,"vpl_contig_81582
"
GO:0015074,"vpl_contig_82457
"
GO:0015074,"vpl_contig_83127
"
GO:0015074,"vpl_contig_8320
"
GO:0015074,"vpl_contig_86799
"
GO:0015074,"vpl_contig_88908
"
GO:0015074,"vpl_contig_90006
"
GO:0015074,"vpl_contig_90206
"
GO:0015074,"vpl_contig_91140
"
GO:0015078,"vpl_contig_26238
"
GO:0015112,"vpl_contig_52085
"
GO:0015115,"vpl_contig_64779
"
GO:0015115,"vpl_contig_93833
"
GO:0015145,"vpl_contig_57067
"
GO:0015171,"vpl_contig_79481
"
GO:0015179,"vpl_contig_39969
"
GO:0015181,"vpl_contig_25360
"
GO:0015189,"vpl_contig_25360
"
GO:0015194,"vpl_contig_18104
"
GO:0015194,"vpl_contig_18105
"
GO:0015203,"vpl_contig_39969
"
GO:0015238,"vpl_contig_4044
"
GO:0015238,"vpl_contig_45500
"
GO:0015238,"vpl_contig_45800
"
GO:0015250,"vpl_contig_7474
"
GO:0015254,"vpl_contig_7474
"
GO:0015297,"vpl_contig_39969
"
GO:0015297,"vpl_contig_4044
"
GO:0015297,"vpl_contig_45500
"
GO:0015297,"vpl_contig_45800
"
GO:0015419,"vpl_contig_10101
"
GO:0015440,"vpl_contig_47906
"
GO:0015440,"vpl_contig_47907
"
GO:0015696,"vpl_contig_118400
"
GO:0015696,"vpl_contig_16928
"
GO:0015696,"vpl_contig_36660
"
GO:0015706,"vpl_contig_40237
"
GO:0015706,"vpl_contig_52085
"
GO:0015708,"vpl_contig_64779
"
GO:0015708,"vpl_contig_93833
"
GO:0015749,"vpl_contig_57067
"
GO:0015785,"vpl_contig_42337
"
GO:0015786,"vpl_contig_42337
"
GO:0015786,"vpl_contig_50453
"
GO:0015793,"vpl_contig_7474
"
GO:0015825,"vpl_contig_18104
"
GO:0015825,"vpl_contig_18105
"
GO:0015833,"vpl_contig_47906
"
GO:0015833,"vpl_contig_47907
"
GO:0015923,"vpl_contig_48351
"
GO:0015923,"vpl_contig_63038
"
GO:0015935,"vpl_contig_57264
"
GO:0015940,"vpl_contig_91911
"
GO:0015969,"vpl_contig_22460
"
GO:0015979,"vpl_contig_2268
"
GO:0015979,"vpl_contig_37824
"
GO:0015979,"vpl_contig_45078
"
GO:0015979,"vpl_contig_55346
"
GO:0015979,"vpl_contig_60433
"
GO:0015986,"vpl_contig_12361
"
GO:0015986,"vpl_contig_26238
"
GO:0015986,"vpl_contig_4012
"
GO:0015991,"vpl_contig_26238
"
GO:0015994,"vpl_contig_13588
"
GO:0015994,"vpl_contig_486
"
GO:0015994,"vpl_contig_6418
"
GO:0015994,"vpl_contig_6479
"
GO:0015995,"vpl_contig_14463
"
GO:0015995,"vpl_contig_486
"
GO:0015996,"vpl_contig_67462
"
GO:0016020,"vpl_contig_10056
"
GO:0016020,"vpl_contig_10122
"
GO:0016020,"vpl_contig_101276
"
GO:0016020,"vpl_contig_10194
"
GO:0016020,"vpl_contig_10324
"
GO:0016020,"vpl_contig_10367
"
GO:0016020,"vpl_contig_103736
"
GO:0016020,"vpl_contig_10380
"
GO:0016020,"vpl_contig_10403
"
GO:0016020,"vpl_contig_104588
"
GO:0016020,"vpl_contig_105152
"
GO:0016020,"vpl_contig_10523
"
GO:0016020,"vpl_contig_10527
"
GO:0016020,"vpl_contig_10958
"
GO:0016020,"vpl_contig_10959
"
GO:0016020,"vpl_contig_113237
"
GO:0016020,"vpl_contig_11500
"
GO:0016020,"vpl_contig_115004
"
GO:0016020,"vpl_contig_11688
"
GO:0016020,"vpl_contig_11693
"
GO:0016020,"vpl_contig_118400
"
GO:0016020,"vpl_contig_11920
"
GO:0016020,"vpl_contig_11955
"
GO:0016020,"vpl_contig_12127
"
GO:0016020,"vpl_contig_12618
"
GO:0016020,"vpl_contig_1265
"
GO:0016020,"vpl_contig_12673
"
GO:0016020,"vpl_contig_12849
"
GO:0016020,"vpl_contig_12856
"
GO:0016020,"vpl_contig_13072
"
GO:0016020,"vpl_contig_13454
"
GO:0016020,"vpl_contig_135225
"
GO:0016020,"vpl_contig_138
"
GO:0016020,"vpl_contig_14031
"
GO:0016020,"vpl_contig_14112
"
GO:0016020,"vpl_contig_14256
"
GO:0016020,"vpl_contig_14515
"
GO:0016020,"vpl_contig_14827
"
GO:0016020,"vpl_contig_14911
"
GO:0016020,"vpl_contig_15116
"
GO:0016020,"vpl_contig_15188
"
GO:0016020,"vpl_contig_15292
"
GO:0016020,"vpl_contig_15293
"
GO:0016020,"vpl_contig_15305
"
GO:0016020,"vpl_contig_16529
"
GO:0016020,"vpl_contig_16908
"
GO:0016020,"vpl_contig_17049
"
GO:0016020,"vpl_contig_17378
"
GO:0016020,"vpl_contig_17803
"
GO:0016020,"vpl_contig_17861
"
GO:0016020,"vpl_contig_18004
"
GO:0016020,"vpl_contig_18058
"
GO:0016020,"vpl_contig_18204
"
GO:0016020,"vpl_contig_18378
"
GO:0016020,"vpl_contig_18574
"
GO:0016020,"vpl_contig_18711
"
GO:0016020,"vpl_contig_18779
"
GO:0016020,"vpl_contig_18844
"
GO:0016020,"vpl_contig_19072
"
GO:0016020,"vpl_contig_19190
"
GO:0016020,"vpl_contig_19575
"
GO:0016020,"vpl_contig_19718
"
GO:0016020,"vpl_contig_20066
"
GO:0016020,"vpl_contig_20083
"
GO:0016020,"vpl_contig_20368
"
GO:0016020,"vpl_contig_20590
"
GO:0016020,"vpl_contig_20591
"
GO:0016020,"vpl_contig_20622
"
GO:0016020,"vpl_contig_20843
"
GO:0016020,"vpl_contig_20938
"
GO:0016020,"vpl_contig_2114
"
GO:0016020,"vpl_contig_21635
"
GO:0016020,"vpl_contig_2189
"
GO:0016020,"vpl_contig_22057
"
GO:0016020,"vpl_contig_22167
"
GO:0016020,"vpl_contig_22205
"
GO:0016020,"vpl_contig_22330
"
GO:0016020,"vpl_contig_22502
"
GO:0016020,"vpl_contig_22503
"
GO:0016020,"vpl_contig_22519
"
GO:0016020,"vpl_contig_22889
"
GO:0016020,"vpl_contig_23391
"
GO:0016020,"vpl_contig_23409
"
GO:0016020,"vpl_contig_23518
"
GO:0016020,"vpl_contig_23619
"
GO:0016020,"vpl_contig_23631
"
GO:0016020,"vpl_contig_23984
"
GO:0016020,"vpl_contig_24009
"
GO:0016020,"vpl_contig_24197
"
GO:0016020,"vpl_contig_24293
"
GO:0016020,"vpl_contig_24369
"
GO:0016020,"vpl_contig_24378
"
GO:0016020,"vpl_contig_2450
"
GO:0016020,"vpl_contig_24526
"
GO:0016020,"vpl_contig_24573
"
GO:0016020,"vpl_contig_24930
"
GO:0016020,"vpl_contig_24980
"
GO:0016020,"vpl_contig_25039
"
GO:0016020,"vpl_contig_25362
"
GO:0016020,"vpl_contig_25363
"
GO:0016020,"vpl_contig_25374
"
GO:0016020,"vpl_contig_25512
"
GO:0016020,"vpl_contig_25763
"
GO:0016020,"vpl_contig_26075
"
GO:0016020,"vpl_contig_26093
"
GO:0016020,"vpl_contig_26137
"
GO:0016020,"vpl_contig_26170
"
GO:0016020,"vpl_contig_26171
"
GO:0016020,"vpl_contig_26246
"
GO:0016020,"vpl_contig_26564
"
GO:0016020,"vpl_contig_26987
"
GO:0016020,"vpl_contig_27046
"
GO:0016020,"vpl_contig_27253
"
GO:0016020,"vpl_contig_27265
"
GO:0016020,"vpl_contig_27750
"
GO:0016020,"vpl_contig_27944
"
GO:0016020,"vpl_contig_28117
"
GO:0016020,"vpl_contig_28278
"
GO:0016020,"vpl_contig_28309
"
GO:0016020,"vpl_contig_28493
"
GO:0016020,"vpl_contig_28494
"
GO:0016020,"vpl_contig_28531
"
GO:0016020,"vpl_contig_28661
"
GO:0016020,"vpl_contig_28964
"
GO:0016020,"vpl_contig_2898
"
GO:0016020,"vpl_contig_29125
"
GO:0016020,"vpl_contig_29153
"
GO:0016020,"vpl_contig_29243
"
GO:0016020,"vpl_contig_29270
"
GO:0016020,"vpl_contig_2939
"
GO:0016020,"vpl_contig_2941
"
GO:0016020,"vpl_contig_30066
"
GO:0016020,"vpl_contig_30067
"
GO:0016020,"vpl_contig_30142
"
GO:0016020,"vpl_contig_30198
"
GO:0016020,"vpl_contig_30247
"
GO:0016020,"vpl_contig_30332
"
GO:0016020,"vpl_contig_30492
"
GO:0016020,"vpl_contig_30493
"
GO:0016020,"vpl_contig_31486
"
GO:0016020,"vpl_contig_31678
"
GO:0016020,"vpl_contig_31756
"
GO:0016020,"vpl_contig_31872
"
GO:0016020,"vpl_contig_3191
"
GO:0016020,"vpl_contig_31912
"
GO:0016020,"vpl_contig_32005
"
GO:0016020,"vpl_contig_32136
"
GO:0016020,"vpl_contig_32170
"
GO:0016020,"vpl_contig_32181
"
GO:0016020,"vpl_contig_32297
"
GO:0016020,"vpl_contig_32347
"
GO:0016020,"vpl_contig_32779
"
GO:0016020,"vpl_contig_3315
"
GO:0016020,"vpl_contig_33367
"
GO:0016020,"vpl_contig_33440
"
GO:0016020,"vpl_contig_3346
"
GO:0016020,"vpl_contig_33957
"
GO:0016020,"vpl_contig_34170
"
GO:0016020,"vpl_contig_34242
"
GO:0016020,"vpl_contig_34399
"
GO:0016020,"vpl_contig_34609
"
GO:0016020,"vpl_contig_34649
"
GO:0016020,"vpl_contig_34757
"
GO:0016020,"vpl_contig_34861
"
GO:0016020,"vpl_contig_35616
"
GO:0016020,"vpl_contig_35710
"
GO:0016020,"vpl_contig_35842
"
GO:0016020,"vpl_contig_35843
"
GO:0016020,"vpl_contig_36272
"
GO:0016020,"vpl_contig_36329
"
GO:0016020,"vpl_contig_36330
"
GO:0016020,"vpl_contig_36465
"
GO:0016020,"vpl_contig_36538
"
GO:0016020,"vpl_contig_36549
"
GO:0016020,"vpl_contig_36660
"
GO:0016020,"vpl_contig_36802
"
GO:0016020,"vpl_contig_37067
"
GO:0016020,"vpl_contig_37247
"
GO:0016020,"vpl_contig_37554
"
GO:0016020,"vpl_contig_37645
"
GO:0016020,"vpl_contig_37840
"
GO:0016020,"vpl_contig_37995
"
GO:0016020,"vpl_contig_38174
"
GO:0016020,"vpl_contig_38225
"
GO:0016020,"vpl_contig_3856
"
GO:0016020,"vpl_contig_38689
"
GO:0016020,"vpl_contig_38722
"
GO:0016020,"vpl_contig_38827
"
GO:0016020,"vpl_contig_38853
"
GO:0016020,"vpl_contig_38869
"
GO:0016020,"vpl_contig_39159
"
GO:0016020,"vpl_contig_39200
"
GO:0016020,"vpl_contig_39851
"
GO:0016020,"vpl_contig_40150
"
GO:0016020,"vpl_contig_40205
"
GO:0016020,"vpl_contig_4025
"
GO:0016020,"vpl_contig_40351
"
GO:0016020,"vpl_contig_40430
"
GO:0016020,"vpl_contig_40478
"
GO:0016020,"vpl_contig_40632
"
GO:0016020,"vpl_contig_40639
"
GO:0016020,"vpl_contig_40680
"
GO:0016020,"vpl_contig_41
"
GO:0016020,"vpl_contig_41094
"
GO:0016020,"vpl_contig_41364
"
GO:0016020,"vpl_contig_41479
"
GO:0016020,"vpl_contig_41935
"
GO:0016020,"vpl_contig_42073
"
GO:0016020,"vpl_contig_42162
"
GO:0016020,"vpl_contig_42319
"
GO:0016020,"vpl_contig_42870
"
GO:0016020,"vpl_contig_43025
"
GO:0016020,"vpl_contig_43052
"
GO:0016020,"vpl_contig_43053
"
GO:0016020,"vpl_contig_43089
"
GO:0016020,"vpl_contig_43439
"
GO:0016020,"vpl_contig_43791
"
GO:0016020,"vpl_contig_43979
"
GO:0016020,"vpl_contig_44202
"
GO:0016020,"vpl_contig_44251
"
GO:0016020,"vpl_contig_44338
"
GO:0016020,"vpl_contig_44647
"
GO:0016020,"vpl_contig_44803
"
GO:0016020,"vpl_contig_44910
"
GO:0016020,"vpl_contig_44936
"
GO:0016020,"vpl_contig_45146
"
GO:0016020,"vpl_contig_45214
"
GO:0016020,"vpl_contig_45216
"
GO:0016020,"vpl_contig_45289
"
GO:0016020,"vpl_contig_4531
"
GO:0016020,"vpl_contig_45500
"
GO:0016020,"vpl_contig_45544
"
GO:0016020,"vpl_contig_45800
"
GO:0016020,"vpl_contig_46029
"
GO:0016020,"vpl_contig_4604
"
GO:0016020,"vpl_contig_46411
"
GO:0016020,"vpl_contig_46456
"
GO:0016020,"vpl_contig_46857
"
GO:0016020,"vpl_contig_46867
"
GO:0016020,"vpl_contig_469
"
GO:0016020,"vpl_contig_46956
"
GO:0016020,"vpl_contig_47429
"
GO:0016020,"vpl_contig_47563
"
GO:0016020,"vpl_contig_48137
"
GO:0016020,"vpl_contig_48142
"
GO:0016020,"vpl_contig_48267
"
GO:0016020,"vpl_contig_48479
"
GO:0016020,"vpl_contig_48788
"
GO:0016020,"vpl_contig_48794
"
GO:0016020,"vpl_contig_48841
"
GO:0016020,"vpl_contig_48849
"
GO:0016020,"vpl_contig_49148
"
GO:0016020,"vpl_contig_49161
"
GO:0016020,"vpl_contig_49302
"
GO:0016020,"vpl_contig_49647
"
GO:0016020,"vpl_contig_49690
"
GO:0016020,"vpl_contig_50012
"
GO:0016020,"vpl_contig_50039
"
GO:0016020,"vpl_contig_50227
"
GO:0016020,"vpl_contig_50275
"
GO:0016020,"vpl_contig_50433
"
GO:0016020,"vpl_contig_50514
"
GO:0016020,"vpl_contig_50515
"
GO:0016020,"vpl_contig_50622
"
GO:0016020,"vpl_contig_52549
"
GO:0016020,"vpl_contig_52784
"
GO:0016020,"vpl_contig_53031
"
GO:0016020,"vpl_contig_53101
"
GO:0016020,"vpl_contig_53494
"
GO:0016020,"vpl_contig_53695
"
GO:0016020,"vpl_contig_53919
"
GO:0016020,"vpl_contig_53931
"
GO:0016020,"vpl_contig_54009
"
GO:0016020,"vpl_contig_54202
"
GO:0016020,"vpl_contig_54538
"
GO:0016020,"vpl_contig_54574
"
GO:0016020,"vpl_contig_55000
"
GO:0016020,"vpl_contig_55096
"
GO:0016020,"vpl_contig_55276
"
GO:0016020,"vpl_contig_55277
"
GO:0016020,"vpl_contig_55363
"
GO:0016020,"vpl_contig_5553
"
GO:0016020,"vpl_contig_55607
"
GO:0016020,"vpl_contig_55707
"
GO:0016020,"vpl_contig_56431
"
GO:0016020,"vpl_contig_56815
"
GO:0016020,"vpl_contig_56849
"
GO:0016020,"vpl_contig_57037
"
GO:0016020,"vpl_contig_57144
"
GO:0016020,"vpl_contig_57453
"
GO:0016020,"vpl_contig_57620
"
GO:0016020,"vpl_contig_57963
"
GO:0016020,"vpl_contig_5820
"
GO:0016020,"vpl_contig_5892
"
GO:0016020,"vpl_contig_5929
"
GO:0016020,"vpl_contig_59426
"
GO:0016020,"vpl_contig_59556
"
GO:0016020,"vpl_contig_59632
"
GO:0016020,"vpl_contig_59736
"
GO:0016020,"vpl_contig_6015
"
GO:0016020,"vpl_contig_60328
"
GO:0016020,"vpl_contig_60390
"
GO:0016020,"vpl_contig_60433
"
GO:0016020,"vpl_contig_60626
"
GO:0016020,"vpl_contig_60635
"
GO:0016020,"vpl_contig_60707
"
GO:0016020,"vpl_contig_60860
"
GO:0016020,"vpl_contig_61243
"
GO:0016020,"vpl_contig_6149
"
GO:0016020,"vpl_contig_6175
"
GO:0016020,"vpl_contig_61768
"
GO:0016020,"vpl_contig_61815
"
GO:0016020,"vpl_contig_62555
"
GO:0016020,"vpl_contig_62676
"
GO:0016020,"vpl_contig_62691
"
GO:0016020,"vpl_contig_6279
"
GO:0016020,"vpl_contig_62929
"
GO:0016020,"vpl_contig_63036
"
GO:0016020,"vpl_contig_63205
"
GO:0016020,"vpl_contig_63350
"
GO:0016020,"vpl_contig_6338
"
GO:0016020,"vpl_contig_63494
"
GO:0016020,"vpl_contig_64135
"
GO:0016020,"vpl_contig_64454
"
GO:0016020,"vpl_contig_64529
"
GO:0016020,"vpl_contig_64571
"
GO:0016020,"vpl_contig_64605
"
GO:0016020,"vpl_contig_65109
"
GO:0016020,"vpl_contig_6515
"
GO:0016020,"vpl_contig_65153
"
GO:0016020,"vpl_contig_65657
"
GO:0016020,"vpl_contig_65716
"
GO:0016020,"vpl_contig_65975
"
GO:0016020,"vpl_contig_65981
"
GO:0016020,"vpl_contig_6609
"
GO:0016020,"vpl_contig_66750
"
GO:0016020,"vpl_contig_66797
"
GO:0016020,"vpl_contig_66823
"
GO:0016020,"vpl_contig_66983
"
GO:0016020,"vpl_contig_67187
"
GO:0016020,"vpl_contig_67849
"
GO:0016020,"vpl_contig_67932
"
GO:0016020,"vpl_contig_67976
"
GO:0016020,"vpl_contig_68052
"
GO:0016020,"vpl_contig_6868
"
GO:0016020,"vpl_contig_69123
"
GO:0016020,"vpl_contig_69189
"
GO:0016020,"vpl_contig_69231
"
GO:0016020,"vpl_contig_70712
"
GO:0016020,"vpl_contig_70992
"
GO:0016020,"vpl_contig_71189
"
GO:0016020,"vpl_contig_7203
"
GO:0016020,"vpl_contig_72260
"
GO:0016020,"vpl_contig_7279
"
GO:0016020,"vpl_contig_72812
"
GO:0016020,"vpl_contig_72912
"
GO:0016020,"vpl_contig_7393
"
GO:0016020,"vpl_contig_74442
"
GO:0016020,"vpl_contig_74527
"
GO:0016020,"vpl_contig_74536
"
GO:0016020,"vpl_contig_74726
"
GO:0016020,"vpl_contig_75003
"
GO:0016020,"vpl_contig_75232
"
GO:0016020,"vpl_contig_75792
"
GO:0016020,"vpl_contig_76369
"
GO:0016020,"vpl_contig_7670
"
GO:0016020,"vpl_contig_76873
"
GO:0016020,"vpl_contig_76898
"
GO:0016020,"vpl_contig_77423
"
GO:0016020,"vpl_contig_77455
"
GO:0016020,"vpl_contig_7776
"
GO:0016020,"vpl_contig_778
"
GO:0016020,"vpl_contig_78451
"
GO:0016020,"vpl_contig_79227
"
GO:0016020,"vpl_contig_79351
"
GO:0016020,"vpl_contig_7986
"
